period,station_id,variable,n_vals,first,last,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp,sen_incpt,sen_trend
1998-2012,38412,CaMg_µeq/l,15,325.95790698957467,276.96463652162606,286.8966252293045,278.46479969478617,23.624318685353312,36.245334836250436,0.2762784158080178,no trend,-1.5766704479263818,3439.6890477871816,no trend
1998-2012,38412,H_µeq/l,15,0.2457312299044393,0.402957264232308,0.3407729836081858,0.3235936569296281,0.11918262797968612,0.10475672988151274,0.7665252995235718,no trend,0.004896042054540374,-9.492970662423822,no trend
1998-2012,38412,SAA_µeq/l,15,865.7856429029468,677.8260419802056,734.0057189493886,735.5587280899517,110.39356937611078,146.99134305487303,0.1658566603429099,no trend,-11.392999644011487,23578.523014332986,no trend
1998-2012,38412,ANC_µeq/l,15,170.46408331344264,231.59807430084106,241.50068826423848,238.4413034418076,36.04966841102814,46.64848873717608,0.42848041949799653,no trend,1.5944882534161213,-2958.507644657516,no trend
1998-2012,38412,OrgAnions_µeq/l,15,196.71604930821496,270.6732801972739,207.96840808571696,199.09728864105136,36.72379742612575,52.87894660560653,0.02944810421427424,increasing,5.2826593492184974,-10392.634706542036,increasing
1998-2012,38412,HCO3_µeq/l,15,0.0,0.0,37.44876038538096,38.31758639719766,38.638245602695584,67.50845170840569,0.4235175744601247,no trend,-1.2018827243530865,2448.0924487251364,no trend
1998-2012,38413,SO4_µeq/l,15,196.87367272666705,96.9377982461254,133.71420005496472,132.9147130591204,31.180267385825985,52.21649441608302,1.3314554487831032e-05,decreasing,-6.223279456288276,12610.590022917115,decreasing
1998-2012,38413,NO3-N_µeq/l,15,2.357142857142857,2.6785714285714284,3.616666666666667,3.142857142857143,1.3501745558962734,1.696428571428572,0.551639165086049,no trend,0.023809523809523798,-44.59523809523807,no trend
1998-2012,38413,Cl_µeq/l,15,210.0,198.5,193.96666666666667,191.5,10.332795684937677,15.25,0.01150606426296319,decreasing,-1.875,3950.875,decreasing
1998-2012,38413,Ca_µeq/l,15,156.9921656686627,120.99396207584832,135.52657019294745,136.9931636726547,11.177332813409253,16.749164171656687,0.0003665345796624031,decreasing,-2.2498877245508972,4648.018051397204,decreasing
1998-2012,38413,Mg_µeq/l,15,84.97552648897664,67.9804211911813,71.17949983547219,71.47941345837447,7.250497554761647,10.746904820664682,0.0002303628449140671,decreasing,-1.4162587748162778,2911.0782569650114,decreasing
1998-2012,38413,CaMg_µeq/l,15,240.96774205783893,188.97438326702962,206.87272837838634,207.9727210928587,17.648049460632567,27.24620047910099,0.0005320055051392103,decreasing,-3.5449422298721243,7315.581891986468,decreasing
1998-2012,38413,H_µeq/l,15,0.6760829753919819,0.4624116654510366,0.8492040386252692,0.7413102413009176,0.3009829895121413,0.27967787206123573,0.02944810421427424,decreasing,-0.02992749419482421,60.74593610192346,decreasing
1998-2012,38413,SAA_µeq/l,15,413.1574632467976,294.8663696746968,331.05394948955376,329.6972210688617,39.4282083103833,63.12432305342179,1.3314554487831032e-05,decreasing,-8.390612749676109,17152.87578416946,decreasing
1998-2012,38413,ANC_µeq/l,15,75.09378616170288,112.49548674784114,107.96383166374545,112.49548674784114,23.570509448540676,31.046027628462838,0.06003829090957913,no trend,3.082197889925247,-6067.311282552279,no trend
1998-2012,38413,OrgAnions_µeq/l,15,86.87138694068734,105.93255195068616,100.60072896576436,91.63641710911847,16.863253933066996,26.986402634304554,0.0075331703386321,increasing,2.2296498245385217,-4378.811481090618,increasing
1998-2012,38413,HCO3_µeq/l,15,0.0,5.867999785895449,11.195917686867324,4.985554847922558,14.963224869688544,16.226307869981348,0.27113234956794896,no trend,0.401917923072005,-800.8598809114475,no trend
1998-2012,38414,SO4_µeq/l,15,79.94869958443331,43.97178477143833,60.761011684169326,60.4612040607277,10.203391958613329,10.992946192859577,3.3355012596381073e-07,decreasing,-2.212865792069136,4497.257117159345,decreasing
1998-2012,38414,NO3-N_µeq/l,15,2.2857142857142856,3.821428571428571,3.071428571428571,3.0357142857142856,1.050908949905392,1.6785714285714284,0.2981051780383237,no trend,-0.08214285714285716,167.7321428571429,no trend
1998-2012,38414,Cl_µeq/l,15,50.0,44.0,46.333333333333336,47.0,3.265986323710903,5.0,0.8418054487006188,no trend,0.0,47.0,no trend
1998-2012,38414,Ca_µeq/l,15,46.497679640718566,34.498278443113776,38.89805888223553,38.998053892215566,3.845956428073985,4.9997504990019905,0.0002415545201135405,decreasing,-0.6999650698602793,1442.4280189620754,decreasing
1998-2012,38414,Mg_µeq/l,15,28.491794175715697,22.493521717670287,24.459622134474056,23.993089832181635,2.19080257264458,1.499568114511355,0.00027466073419168957,decreasing,-0.3748920286278379,775.6516072309967,decreasing
1998-2012,38414,CaMg_µeq/l,15,74.98947381643426,56.99180016078407,63.357688950824894,63.99085580073812,5.849938993861736,5.999403069478021,0.00013608023083366838,decreasing,-1.2497591071558816,2569.7578656482806,decreasing
1998-2012,38414,H_µeq/l,15,4.756932350923148,2.1248447666415853,3.869150277504134,3.249671559501069,1.5417393294325856,2.8693852600618266,0.003463153182675205,decreasing,-0.2631707680476956,530.9070614951307,decreasing
1998-2012,38414,SAA_µeq/l,15,130.66298529871904,91.86432128669819,110.07519052258928,109.46248657111687,10.56811409224259,4.692100098865126,1.3314554487831032e-05,decreasing,-2.1056198760557194,4331.230338062834,decreasing
1998-2012,38414,ANC_µeq/l,15,8.39729213688608,27.87623496072583,20.101456822578978,21.212733728350628,6.24515014731571,4.014501175053269,0.037666922228628774,increasing,0.6926656584783112,-1367.5819115206632,increasing
1998-2012,38414,OrgAnions_µeq/l,15,37.52372420540689,54.294547959567865,46.700771328139886,45.00055572903813,5.213819244455517,7.531156874676974,0.0005320055051392103,increasing,0.9511937945871575,-1862.1430024182127,increasing
1998-2012,38414,HCO3_µeq/l,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1998-2012,38415,SO4_µeq/l,15,91.44132514969561,48.468899123062705,65.72449345003623,62.959600922741245,11.887549249797829,13.241503368671772,7.470442824342172e-07,decreasing,-2.362120669540076,4799.0115433505935,decreasing
1998-2012,38415,NO3-N_µeq/l,15,2.857142857142857,3.142857142857143,3.261904761904762,3.1071428571428568,0.7062902851931435,0.3214285714285716,0.2981051780383237,no trend,-0.03174603174603173,66.75793650793648,no trend
1998-2012,38415,Cl_µeq/l,15,53.0,46.5,47.36666666666667,46.5,2.566728508840629,2.25,0.5170857845340082,no trend,-0.16666666666666666,380.66666666666663,no trend
1998-2012,38415,Ca_µeq/l,15,63.996806387225554,55.997205588822354,57.03048735861611,57.99710578842316,3.4508455868016443,3.7498128742514965,0.0025076209566703422,decreasing,-0.6249688123752497,1311.059574600799,decreasing
1998-2012,38415,Mg_µeq/l,15,37.48920286278381,33.99021059559065,34.323447954370955,33.99021059559065,1.779000678098751,1.2496400954261233,0.0077366848091904306,decreasing,-0.2499280190852251,535.095888861467,decreasing
1998-2012,38415,CaMg_µeq/l,15,101.48600925000936,89.48756014624256,91.28728784123099,91.48746034584335,5.0306855092042015,4.749584456457271,0.0075331703386321,decreasing,-0.9285080909961181,1953.1461827930602,decreasing
1998-2012,38415,H_µeq/l,15,1.4075809816367477,1.19236387391816,1.7826787479421184,1.6815863012500185,0.6242124318261806,0.7934366820315577,0.022821503671488053,decreasing,-0.0879810243253929,178.08354007366276,decreasing
1998-2012,38415,SAA_µeq/l,15,147.29846800683848,97.11175626591984,115.41973154527432,112.85277869319569,13.744153037140135,10.726371560391613,3.290603535877068e-06,decreasing,-2.4927116707255714,5110.739678497966,decreasing
1998-2012,38415,ANC_µeq/l,15,39.40376740491787,70.87719966458165,60.99341115204011,60.10276837271566,11.47014632364801,14.100816940222657,0.002985470891268882,increasing,2.0537947577677382,-4057.7557209515994,increasing
1998-2012,38415,OrgAnions_µeq/l,15,60.1448030063047,83.26025314638213,78.02703792625297,76.88382171963265,12.242224888034594,18.007037147505315,0.037666922228628774,increasing,1.651103581434102,-3233.5788590557418,increasing
1998-2012,38415,HCO3_µeq/l,15,0.0,0.0,0.3278186252023611,0.0,0.7180099516217319,0.0,0.47467462146023087,no trend,0.0,0.0,no trend
1998-2012,38416,SO4_µeq/l,15,116.92497314223374,49.96793724027083,86.11141184406671,91.94100452209832,20.79673769005005,26.982686109746254,0.002153493458012523,decreasing,-3.705955345320086,7522.381471888872,decreasing
1998-2012,38416,NO3-N_µeq/l,15,12.392857142857142,8.964285714285715,8.295238095238096,9.321428571428571,3.3546850171999534,5.696428571428572,0.7665252995235718,no trend,-0.044642857142857206,98.83035714285727,no trend
1998-2012,38416,Cl_µeq/l,15,116.50000000000003,104.0,106.63333333333334,108.0,12.025963974825867,17.000000000000014,1.0,no trend,-0.2222222222222222,553.5555555555555,no trend
1998-2012,38416,Ca_µeq/l,15,182.99086826347303,159.4920409181637,167.85829008649367,163.49184131736527,12.743363593597183,15.249239021956072,0.6921807727218765,no trend,0.4999750499002005,-838.9581337325367,no trend
1998-2012,38416,Mg_µeq/l,15,137.46041049687398,124.96400954261269,127.79652709224527,124.9640095426127,8.008103507271112,11.996544916090826,0.3718793927660986,no trend,-0.4998560381704493,1127.1753660743636,no trend
1998-2012,38416,CaMg_µeq/l,15,320.451278760347,278.95763404090144,295.05497406470374,293.45607740589895,18.911958790719886,21.247928021055657,1.0,no trend,-0.07152701718267249,436.8677468571573,no trend
1998-2012,38416,H_µeq/l,15,0.1714476493963126,0.22914749769441295,0.21215627945155982,0.2137962089502232,0.06453411475533112,0.07141771615097808,0.8430852292699837,no trend,0.0003652665517867952,-0.5185632273823011,no trend
1998-2012,38416,SAA_µeq/l,15,243.89054136690862,162.0036515259851,199.07833501281124,206.33322040976088,30.08708630752418,45.99990199740884,0.09245959511086133,no trend,-4.025942282273633,8278.347496368395,no trend
1998-2012,38416,ANC_µeq/l,15,254.74406807307972,286.9853266951251,272.71530115561603,272.0838727047086,24.284223626886163,34.91177042765679,0.010072435153279713,increasing,4.021222057754277,-7790.466353092616,increasing
1998-2012,38416,OrgAnions_µeq/l,15,122.0944465461277,170.86264708970987,150.4866481966987,145.00963666910565,29.587951060148015,56.01310445496877,0.002153493458012523,increasing,4.899987278488045,-9679.464856699426,increasing
1998-2012,38416,HCO3_µeq/l,15,126.80534143137238,112.12735981226047,114.4779581272849,117.60313709833119,29.133892389591175,36.10022498090568,0.42848041949799653,no trend,-1.0484272585079941,2219.6997904068594,no trend
1998-2012,38417,SO4_µeq/l,15,125.41952247307977,62.459921550338535,87.84363366839611,84.4458139360577,17.57443155631456,21.985892385719183,7.470442824342172e-07,decreasing,-3.622675449919633,7347.910091024923,decreasing
1998-2012,38417,NO3-N_µeq/l,15,4.714285714285714,6.928571428571429,6.685714285714285,6.142857142857143,1.4811251731118664,1.4107142857142865,0.37305311625145254,no trend,0.07142857142857162,-137.07142857142895,no trend
1998-2012,38417,Cl_µeq/l,15,56.0,40.0,44.43333333333333,43.0,5.486563674321201,4.0,0.0004028258689305897,decreasing,-0.8,1647.0,decreasing
1998-2012,38417,Ca_µeq/l,15,85.99570858283434,61.49693113772456,69.66319028609449,65.99670658682635,8.06333183513941,8.749563373253494,3.91442345399895e-05,decreasing,-1.624918912175648,3323.9591254990005,decreasing
1998-2012,38417,Mg_µeq/l,15,76.97782987824942,56.983588351431386,62.81524213008666,59.98272458045409,7.432495195493193,11.246760858835138,5.65940552113009e-05,decreasing,-1.5450095725268491,3157.7269174967864,decreasing
1998-2012,38417,CaMg_µeq/l,15,162.97353846108376,117.98042542752599,132.41176114207911,125.97931215555069,15.313036115517335,19.74663423646291,1.3314554487831032e-05,decreasing,-3.21379378811127,6569.635857318646,decreasing
1998-2012,38417,H_µeq/l,15,1.7989901343244528,1.8937688787404103,1.946604829257094,1.8798860934305812,0.5948504729275276,0.43006196605939895,0.13764584551826475,no trend,-0.04830657371271216,98.73456638741847,no trend
1998-2012,38417,SAA_µeq/l,15,187.41920184548252,111.95895966754667,138.99335579114512,133.37374410943454,22.841584534813045,25.53930350049194,7.470442824342172e-07,decreasing,-4.34288682619129,8840.861830622971,decreasing
1998-2012,38417,ANC_µeq/l,15,53.1990746343448,81.59108492719301,69.12456201968692,67.92538889716327,7.138364193913557,6.2395797645691715,0.0007650835606778372,increasing,1.2719990304293347,-2482.4326671136528,increasing
1998-2012,38417,OrgAnions_µeq/l,15,91.98492389964974,124.27404280922829,97.8268304654153,92.62252734527634,13.601514188727485,16.049415268958484,0.004101400861903803,increasing,2.3063656363984677,-4531.640573633651,increasing
1998-2012,38417,HCO3_µeq/l,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1998-2012,38418,SO4_µeq/l,15,60.37792416532725,39.09991089051192,48.10524357981408,48.92693854776518,5.367873720847884,4.320144573898418,0.00016307151414873822,decreasing,-1.0670236598182825,2188.3093764834216,decreasing
1998-2012,38418,NO3-N_µeq/l,15,18.5,11.62,13.450857142857144,13.214285714285715,3.396353850119074,4.589285714285715,9.067359888392801e-05,decreasing,-0.7261904761904757,1469.2261904761897,decreasing
1998-2012,38418,Cl_µeq/l,15,162.18655684991396,127.06964149719346,152.35194012730466,145.26274222209685,25.082792985746487,27.50119877020279,0.6556471855286778,no trend,-0.9267803248566528,2003.457293559686,no trend
1998-2012,38418,Ca_µeq/l,15,28.942115768463076,17.814371257485032,23.651031270791748,23.45309381237525,3.0096461558502954,3.5429141716566868,0.008638534508470075,decreasing,-0.44910179640718584,923.9021956087829,decreasing
1998-2012,38418,Mg_µeq/l,15,39.897992760776575,32.61763738071734,38.33223648129867,37.841395195788095,4.080851856409847,4.935834155972358,0.09166116667063484,no trend,-0.4113195129976977,862.537018756172,no trend
1998-2012,38418,CaMg_µeq/l,15,66.59459954720371,54.47449129381907,62.04480147963368,61.79349100417132,6.271797063977272,8.30409762902626,0.06003829090957913,no trend,-0.7496698360436094,1564.881512271608,no trend
1998-2012,38418,H_µeq/l,15,9.335017126886733,4.169798983028528,6.694041593475294,6.5352015993608745,1.6646773792005005,2.2539944575478765,0.0003665345796624031,decreasing,-0.33707960066264053,682.3798009279552,decreasing
1998-2012,38418,SAA_µeq/l,15,238.98248363022992,178.9762908971618,214.4102938436135,213.7716781548733,26.434052600686798,31.88718590601715,0.13764584551826475,no trend,-2.39095712903948,5007.640721879031,no trend
1998-2012,38418,ANC_µeq/l,15,-17.480351158967878,0.595721973259367,-12.81198207955989,-14.764317445096978,8.617567185685928,10.806244971284935,0.37305311625145254,no trend,0.5253821581000239,-1068.155544435645,no trend
1998-2012,38418,OrgAnions_µeq/l,15,18.788238574351688,17.535603203321433,16.246557222557804,16.620501817145854,3.3369888307040942,4.2109712513744135,0.04776124267510373,increasing,0.45206784777066644,-889.7755329630404,increasing
1998-2012,38418,HCO3_µeq/l,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1998-2012,38419,SO4_µeq/l,15,72.86990847539495,98.35355646793307,65.06033628421763,61.4189228578329,11.480746679853095,6.709236573198865,0.3195184531235744,no trend,0.5060855182027436,-953.2825411386681,no trend
1998-2012,38419,NO3-N_µeq/l,15,6.678571428571429,4.58,6.30057142857143,6.357142857142857,1.5340053899654817,2.000000000000001,0.09245959511086133,no trend,-0.17346938775510207,354.16326530612247,no trend
1998-2012,38419,Cl_µeq/l,15,186.16196090598817,149.47959270019462,171.10916800646865,166.41751050686824,23.099183830176987,33.44568865822353,0.39961229623182826,no trend,-1.4120807830084878,2997.6394804388865,no trend
1998-2012,38419,Ca_µeq/l,15,84.08183632734531,71.18263473053892,78.64604125083169,77.59481037924152,6.750392764223868,9.942614770459102,0.42848041949799653,no trend,-0.32051282051281976,720.2230155074451,no trend
1998-2012,38419,Mg_µeq/l,15,56.76209279368213,52.77229351760448,56.605791378743,55.939453767686736,3.8351846313922766,3.1671602500822615,0.21545778580737873,no trend,-0.16452780519907861,385.81770319183937,no trend
1998-2012,38419,CaMg_µeq/l,15,144.134485225009,123.9549282481434,135.66625551135309,135.44130889258008,10.170336042006541,11.718061901862598,0.32229959587191925,no trend,-0.6516253442440529,1441.9501241019063,no trend
1998-2012,38419,H_µeq/l,15,0.21657967456346336,0.24661870730322766,0.22477994531099238,0.21657967456346336,0.03556900075424602,0.04909168978555398,0.42848041949799653,no trend,0.0029838634866367693,-5.766066616143259,no trend
1998-2012,38419,SAA_µeq/l,15,264.66944211744897,254.61034690448435,243.56424919250375,242.86194219641308,22.615423408831944,26.73383846080776,0.9211586502250249,no trend,0.1243864811773234,-6.532952564120336,no trend
1998-2012,38419,ANC_µeq/l,15,50.46561297064955,17.55481974578086,57.414448429444185,57.70506962511543,20.881791702757567,16.795247265802644,0.5526151250628484,no trend,1.032786747418946,-2013.0323589498717,no trend
1998-2012,38419,OrgAnions_µeq/l,15,32.22905602993596,42.56226775740997,41.49175240991858,42.21108399012851,7.56245301746422,7.080543701790376,0.04776124267510373,increasing,0.7514274566609905,-1464.4009666151574,increasing
1998-2012,38419,HCO3_µeq/l,15,18.453136615277053,0.0,22.289668809063322,18.453136615277053,18.75302607626469,22.204495934929955,0.8037055591918818,no trend,0.4500046422450939,-883.8061710861363,no trend
1998-2012,38420,SO4_µeq/l,15,224.8557175812187,137.72412701849646,187.34645269285542,185.81826661225716,27.451268670079152,29.668462736410817,0.005467894284964192,decreasing,-3.8436874800208307,7892.411664054023,decreasing
1998-2012,38420,NO3-N_µeq/l,15,59.5,33.06,39.704000000000015,37.60714285714286,6.907934618951488,3.642857142857139,2.0821322980424384e-05,decreasing,-0.6428571428571441,1326.535714285717,decreasing
1998-2012,38420,Cl_µeq/l,15,267.9603982737709,180.5206893633825,254.1580872328623,253.85721941725663,28.159267513762455,20.449609341945745,0.09166116667063484,no trend,-2.8206357713028583,5909.231940879487,no trend
1998-2012,38420,Ca_µeq/l,15,146.70658682634732,121.25748502994011,146.00133067198936,150.1996007984032,17.500461784354126,20.95808383233532,0.5194960907102377,no trend,-0.7085828343313381,1570.9081836327362,no trend
1998-2012,38420,Mg_µeq/l,15,141.08259295820994,113.11286607436656,137.62202478885598,139.84863441921684,16.06204290767201,18.30371832839751,0.23495478370334322,no trend,-1.165405286826811,2476.4862345069732,no trend
1998-2012,38420,CaMg_µeq/l,15,289.0366847745772,225.63781617416697,283.97666332356675,291.4178553061695,34.96512585169179,41.34955656308307,0.4884223166225936,no trend,-2.0350710228112403,4371.735256042706,no trend
1998-2012,38420,H_µeq/l,15,18.435412353563123,4.622110735191326,4.157513519155517,1.584893192461114,5.548220730534479,4.551227679701457,0.037666922228628774,decreasing,-0.16300538944153192,328.4106990227326,decreasing
1998-2012,38420,SAA_µeq/l,15,557.9573873975953,349.63745494021316,485.2470508045048,481.0511459055567,55.11698439675531,62.16742479918673,0.005583616806378755,decreasing,-8.285346788171333,17093.17145618908,decreasing
1998-2012,38420,ANC_µeq/l,15,18.102227298222175,90.5534646822292,67.17995025366136,72.72940397726256,32.59262475568941,55.60251130237401,0.11328720822235328,no trend,3.5772256430396445,-7099.608010317225,no trend
1998-2012,38420,OrgAnions_µeq/l,15,96.46568937936654,110.28565246060302,89.20791621987154,84.95455814597408,19.11931545984251,27.27663323287534,0.5526151250628484,no trend,0.98714022008832,-1894.2615831311077,no trend
1998-2012,38420,HCO3_µeq/l,15,0.0,0.0,6.695289561735791,0.0,12.833179582156017,4.23983193841322,0.17721045886145448,no trend,0.0,0.0,no trend
1998-2012,38421,SO4_µeq/l,15,180.09277380347612,172.70168308668605,164.21407374712334,172.70168308668605,32.20391731347006,44.71089384311733,0.1658566603429099,no trend,-2.810696469765233,5808.148104965978,no trend
1998-2012,38421,NO3-N_µeq/l,15,13.0,4.0,6.814285714285715,6.285714285714286,2.5663995607736836,2.125,0.033125524831208564,decreasing,-0.32653061224489793,660.9795918367347,decreasing
1998-2012,38421,Cl_µeq/l,15,503.483485177559,510.53507460581613,523.3219567690558,518.9969819197247,45.08754886003994,50.066284940625565,0.06003829090957913,no trend,6.5387465607475255,-12591.189872379064,no trend
1998-2012,38421,Ca_µeq/l,15,128.2435129740519,187.624750499002,140.23619427811045,139.22155688622755,15.124449413985156,8.60778443113773,0.6206907170753546,no trend,0.29108449767132544,-444.40286094477995,no trend
1998-2012,38421,Mg_µeq/l,15,123.39585389930897,117.22606120434352,122.00010968520347,122.98453438631128,5.796467643399143,7.753372820006575,0.8427045605391903,no trend,-0.06855325216628216,260.433804979707,no trend
1998-2012,38421,CaMg_µeq/l,15,248.20694248226155,311.03341195200915,265.108988997983,267.7421563585564,18.159874323264233,16.679129401611334,0.23495478370334322,no trend,1.3841786050084115,-2507.535946683309,no trend
1998-2012,38421,H_µeq/l,15,21.379620895022324,4.847689842376205,9.069362279850576,8.236053532923862,4.256554618515987,3.4955301175496407,0.0007650835606778372,decreasing,-0.6251293946496399,1261.620489805452,decreasing
1998-2012,38421,SAA_µeq/l,15,715.1130059025778,658.0904124684558,702.5814796223419,695.9991718519595,50.764673023355606,54.85797168095496,0.32229959587191925,no trend,3.3447582351167995,-6010.241089557224,no trend
1998-2012,38421,ANC_µeq/l,15,-28.12486099522388,67.01366471219971,3.847757800563652,11.768227381546296,33.85956436985216,27.199232637108153,0.11328720822235328,no trend,2.7544054375009073,-5510.8146748077725,no trend
1998-2012,38421,OrgAnions_µeq/l,15,55.46188039287779,134.59781279514254,75.54060191523307,72.14733192309002,24.610346227787364,39.156541510602636,0.5526151250628484,no trend,1.504810379384332,-2944.997478742496,no trend
1998-2012,38421,HCO3_µeq/l,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no trend,0.0,0.0,no trend
1998-2012,38422,SO4_µeq/l,15,51.00893593277647,28.388034344628863,39.16375881031893,38.1005521457065,5.615657452263394,4.502319345086903,0.0005154114149805711,decreasing,-1.103458614055981,2250.5350733279483,decreasing
1998-2012,38422,NO3-N_µeq/l,15,6.428571428571429,5.25,5.683333333333334,5.357142857142858,1.587342119663901,1.7142857142857153,0.42848041949799653,no trend,0.0892857142857143,-173.6607142857143,no trend
1998-2012,38422,Cl_µeq/l,15,201.6754576481539,123.40281499449975,170.61085568687182,165.0071926212168,36.880264065246266,47.386680957887904,0.960482686099531,no trend,-0.20147398366448702,568.9625298685132,no trend
1998-2012,38422,Ca_µeq/l,15,44.411177644710584,38.32335329341318,42.22887558216901,43.163672654690615,3.076240875613112,2.732035928143702,0.13764584551826475,no trend,-0.1390076988879382,321.87410892500674,no trend
1998-2012,38422,Mg_µeq/l,15,41.954590325765054,31.712734452122405,39.32488757266644,38.78743007568279,4.4634047278968,4.935834155972358,0.585735213583062,no trend,-0.1439618295491929,327.43089832181454,no trend
1998-2012,38422,CaMg_µeq/l,15,86.36576797047563,76.53372918526225,81.93631657382834,81.22754983616184,5.921667346484521,6.32163609602118,0.6545879017447489,no trend,-0.4451271445263476,973.7074746114888,no trend
1998-2012,38422,H_µeq/l,15,3.1823352154044526,1.172895922709873,2.035752931371289,1.8863274082053332,0.5995409609110125,0.8461524682919253,0.13764584551826475,no trend,-0.06659614674280798,135.41160162753533,no trend
1998-2012,38422,SAA_µeq/l,15,262.6052802801645,156.5317203754517,223.7943279510481,218.49501284899665,41.23761568059356,53.98444627836969,0.32229959587191925,no trend,-3.0733439868692662,6380.549706521875,no trend
1998-2012,38422,ANC_µeq/l,15,3.1317734398282706,40.05733692141517,16.847312399487027,14.04467580536275,13.134796396341402,21.944055759646794,0.5526151250628484,no trend,0.5064081466089476,-1001.3036581455772,no trend
1998-2012,38422,OrgAnions_µeq/l,15,29.849043677596697,41.62645287030715,35.49104372488876,33.833869855651464,5.902599119492893,4.349001873692011,0.37305311625145254,no trend,0.24459117361424987,-456.57143324091953,no trend
1998-2012,38422,HCO3_µeq/l,15,0.0,3.8183499766275943,0.9602071059127023,0.0,2.220588147830886,0.0,0.06306625882003036,no trend,0.0,0.0,no trend
1998-2012,38423,SO4_µeq/l,15,77.03390324541752,44.78376375159273,66.70719621576156,68.3936140976207,8.132850884822648,6.235582168108792,0.0033838667096073305,decreasing,-1.049006374755685,2171.651395482769,decreasing
1998-2012,38423,NO3-N_µeq/l,15,17.5,26.214285714285715,14.807142857142857,12.178571428571427,6.02646616688764,7.071428571428573,0.06003829090957913,no trend,0.6224489795918368,-1235.8316326530614,no trend
1998-2012,38423,Cl_µeq/l,15,301.8080275294051,164.3020336783911,278.73522692014774,276.42230558767943,48.78592816451852,54.08569091473217,0.42848041949799653,no trend,-3.4552788198459914,7204.256339378892,no trend
1998-2012,38423,Ca_µeq/l,15,64.87025948103792,37.624750499002,60.64537591483699,64.37125748502994,9.146228936120593,11.102794411177648,0.13764584551826475,no trend,-0.7069194943446439,1481.7448436460409,no trend
1998-2012,38423,Mg_µeq/l,15,57.99605133267522,38.0881869035867,57.93298234068224,57.99605133267522,8.129748148209405,6.848469891411639,0.7665252995235718,no trend,-0.1151694636393529,288.91082592957775,no trend
1998-2012,38423,CaMg_µeq/l,15,126.9795059436901,73.98539544799839,119.14270504729272,125.7135285204517,16.363062753599042,16.125498263098677,0.42848041949799653,no trend,-1.0047033277965283,2140.143700752491,no trend
1998-2012,38423,H_µeq/l,15,5.077537835153371,8.90144543687293,4.619035734410682,3.8969486357595664,2.46389978401457,2.819256384147514,0.5526151250628484,no trend,0.1028393314625839,-202.29591094672114,no trend
1998-2012,38423,SAA_µeq/l,15,365.4488550643547,197.8262566784813,344.2241952348671,351.2731371598078,55.40808297615548,47.8483834739921,0.7665252995235718,no trend,-1.5243011656014953,3407.496974190806,no trend
1998-2012,38423,ANC_µeq/l,15,-26.24000586252992,15.75540380180492,0.8814906447038423,-1.1436035344317776,14.18656326241651,22.042552603398992,0.5526151250628484,no trend,0.8690753355751444,-1743.6396513625964,no trend
1998-2012,38423,OrgAnions_µeq/l,15,27.563107928519628,60.59298416066295,29.303448670854056,27.563107928519628,9.51742695734101,5.59815642816676,0.5526151250628484,no trend,-0.28636678994740405,601.7285217730648,no trend
1998-2012,38423,HCO3_µeq/l,15,0.0,0.0,0.41667627787884454,0.0,1.613780284984459,0.0,0.2976214678911162,no trend,0.0,0.0,no trend
1998-2012,38424,SO4_µeq/l,15,77.03390324541752,53.840452376391816,65.29282599221057,64.33371919684869,5.70221617140296,7.286990847539485,0.011303671980315677,decreasing,-0.9769372345052946,2023.0928743799643,decreasing
1998-2012,38424,NO3-N_µeq/l,15,23.214285714285715,10.535714285714285,16.526190476190475,15.857142857142858,6.854610856225307,10.69642857142857,0.0015392574185091323,decreasing,-1.0642857142857145,2149.7500000000005,decreasing
1998-2012,38424,Cl_µeq/l,15,194.62386821989676,144.41655149070598,181.29166314087198,186.1619609059882,16.566014586105243,17.98155304205565,0.015188798498313671,decreasing,-2.3411276901813607,4880.1229797196165,decreasing
1998-2012,38424,Ca_µeq/l,15,40.16966067864272,32.634730538922156,38.0705256154358,38.92215568862276,3.4936105170400222,5.289421157684629,0.0748246071030847,no trend,-0.4341317365269461,909.3562874251496,no trend
1998-2012,38424,Mg_µeq/l,15,65.81112207963145,50.8390918065153,60.976746736865195,62.10924646265218,5.096068467719865,5.717341230667984,0.025770400045874053,decreasing,-0.7403751233958525,1546.5613688713365,decreasing
1998-2012,38424,CaMg_µeq/l,15,105.48178076226618,87.91607308581257,99.96945891041214,102.00231324123716,8.184038577603433,9.372641686025759,0.010072435153279713,decreasing,-1.011550443042836,2130.1609515421233,decreasing
1998-2012,38424,H_µeq/l,15,7.367619820858479,3.3695448087361095,3.6690405163838897,3.3695448087361095,2.3693164906154625,4.013054507691625,0.013347575926843103,decreasing,-0.3058693435746303,616.6375786758699,decreasing
1998-2012,38424,SAA_µeq/l,15,306.77151913541127,209.98363925367096,265.44227351050824,267.510709832049,27.979430346896315,31.26747316785665,0.002985470891268882,decreasing,-5.217096948396403,10727.790091366838,decreasing
