station_id,year,totn_mgNpm2
38487,2015,651.8312
38488,1990,915.796
38488,1991,782.4205
38488,1992,571.4608
38488,1993,772.9465
38488,1994,802.6048
38488,1995,680.6234
38488,1996,763.9083
38488,1997,765.6765
38488,1998,1014.8068
38488,1999,923.65186
38488,2000,832.497
38488,2001,747.8313
38488,2002,928.73145
38488,2003,693.99536
38488,2004,667.7773
38488,2005,606.3737
38488,2006,556.2334
38488,2007,787.9535
38488,2008,690.41846
38488,2009,549.24457
38488,2010,535.65
38488,2011,740.6481
38488,2012,716.1427
38488,2013,993.45264
38488,2014,720.84033
38488,2015,705.1198
38489,1990,1614.4888
38489,1991,1281.596
38489,1992,1307.5807
38489,1993,1354.3756
38489,1994,1409.3953
38489,1995,1253.9165
38489,1996,1402.4568
38489,1997,1298.2886
38489,1998,1153.3997
38489,1999,1213.9229
38489,2000,1274.446
38489,2001,1145.299
38489,2002,1295.741
38489,2003,1143.01
38489,2004,912.1677
38489,2005,837.79584
